Country,Date,Approved_Value,Source
Romania,2022-09-01,35,Actual
Romania,2022-10-01,25,Actual
Romania,2022-11-01,25,Actual
Romania,2022-12-01,20,Actual
Romania,2023-01-01,60,Actual
Romania,2023-02-01,55,Actual
Romania,2023-03-01,45,Actual
Romania,2023-04-01,30,Actual
Romania,2023-05-01,45,Actual
Romania,2023-06-01,45,Actual
Romania,2023-07-01,50,Actual
Romania,2023-08-01,30,Actual
Romania,2023-09-01,30,Actual
Romania,2023-10-01,25,Actual
Romania,2023-11-01,25,Actual
Romania,2023-12-01,25,Actual
Romania,2024-01-01,40,Actual
Romania,2024-02-01,35,Actual
Romania,2024-03-01,20,Actual
Romania,2024-04-01,30,Actual
Romania,2024-05-01,45,Actual
Romania,2024-06-01,40,Actual
Romania,2024-07-01,35,Actual
Romania,2024-08-01,35,Actual
Romania,2024-09-01,30,Actual
Romania,2024-10-01,35,Actual
Romania,2024-11-01,40,Actual
Romania,2024-12-01,20,Actual
Romania,2025-01-01,31,Forecast
Romania,2025-02-01,44,Forecast
Romania,2025-03-01,32,Forecast
Romania,2025-04-01,31,Forecast
Romania,2025-05-01,40,Forecast
Romania,2025-06-01,37,Forecast
Romania,2025-07-01,38,Forecast
Romania,2025-08-01,34,Forecast
Romania,2025-09-01,31,Forecast
Romania,2025-10-01,30,Forecast
Romania,2025-11-01,32,Forecast
Romania,2025-12-01,24,Forecast
Romania,2026-01-01,36,Forecast
Romania,2026-02-01,41,Forecast
Romania,2026-03-01,33,Forecast
Romania,2026-04-01,29,Forecast
Romania,2026-05-01,37,Forecast
Romania,2026-06-01,36,Forecast
Romania,2026-07-01,37,Forecast
Romania,2026-08-01,33,Forecast
Romania,2026-09-01,30,Forecast
Romania,2026-10-01,28,Forecast
Romania,2026-11-01,29,Forecast
Romania,2026-12-01,24,Forecast
Russia,2022-01-01,125,Actual
Russia,2022-02-01,140,Actual
Russia,2022-03-01,255,Actual
Russia,2022-04-01,125,Actual
Russia,2022-05-01,105,Actual
Russia,2022-06-01,155,Actual
Russia,2022-07-01,140,Actual
Russia,2022-08-01,145,Actual
Russia,2022-09-01,170,Actual
Russia,2022-10-01,125,Actual
Russia,2022-11-01,65,Actual
Russia,2022-12-01,75,Actual
Russia,2023-01-01,235,Actual
Russia,2023-02-01,175,Actual
Russia,2023-03-01,140,Actual
Russia,2023-04-01,115,Actual
Russia,2023-05-01,165,Actual
Russia,2023-06-01,135,Actual
Russia,2023-07-01,155,Actual
Russia,2023-08-01,115,Actual
Russia,2023-09-01,135,Actual
Russia,2023-10-01,130,Actual
Russia,2023-11-01,100,Actual
Russia,2023-12-01,170,Actual
Russia,2024-01-01,270,Actual
Russia,2024-02-01,160,Actual
Russia,2024-03-01,120,Actual
Russia,2024-04-01,190,Actual
Russia,2024-05-01,180,Actual
Russia,2024-06-01,140,Actual
Russia,2024-07-01,175,Actual
Russia,2024-08-01,145,Actual
Russia,2024-09-01,110,Actual
Russia,2024-10-01,115,Actual
Russia,2024-11-01,80,Actual
Russia,2024-12-01,125,Actual
Russia,2025-01-01,180,Forecast
Russia,2025-02-01,171,Forecast
Russia,2025-03-01,162,Forecast
Russia,2025-04-01,161,Forecast
Russia,2025-05-01,156,Forecast
Russia,2025-06-01,149,Forecast
Russia,2025-07-01,160,Forecast
Russia,2025-08-01,149,Forecast
Russia,2025-09-01,144,Forecast
Russia,2025-10-01,139,Forecast
Russia,2025-11-01,115,Forecast
Russia,2025-12-01,137,Forecast
Russia,2026-01-01,181,Forecast
Russia,2026-02-01,168,Forecast
Russia,2026-03-01,170,Forecast
Russia,2026-04-01,153,Forecast
Russia,2026-05-01,158,Forecast
Russia,2026-06-01,155,Forecast
Russia,2026-07-01,161,Forecast
Russia,2026-08-01,150,Forecast
Russia,2026-09-01,152,Forecast
Russia,2026-10-01,144,Forecast
Russia,2026-11-01,123,Forecast
Russia,2026-12-01,144,Forecast
Rwanda,2022-01-01,65,Actual
Rwanda,2022-02-01,85,Actual
Rwanda,2022-03-01,115,Actual
Rwanda,2022-04-01,115,Actual
Rwanda,2022-05-01,60,Actual
Rwanda,2022-06-01,65,Actual
Rwanda,2022-07-01,105,Actual
Rwanda,2022-08-01,70,Actual
Rwanda,2022-09-01,130,Actual
Rwanda,2022-10-01,95,Actual
Rwanda,2022-11-01,55,Actual
Rwanda,2022-12-01,70,Actual
Rwanda,2023-01-01,85,Actual
Rwanda,2023-02-01,70,Actual
Rwanda,2023-03-01,80,Actual
Rwanda,2023-04-01,60,Actual
Rwanda,2023-05-01,70,Actual
Rwanda,2023-06-01,100,Actual
Rwanda,2023-07-01,65,Actual
Rwanda,2023-08-01,100,Actual
Rwanda,2023-09-01,125,Actual
Rwanda,2023-10-01,80,Actual
Rwanda,2023-11-01,65,Actual
Rwanda,2023-12-01,115,Actual
Rwanda,2024-01-01,130,Actual
Rwanda,2024-02-01,105,Actual
Rwanda,2024-03-01,85,Actual
Rwanda,2024-04-01,110,Actual
Rwanda,2024-05-01,130,Actual
Rwanda,2024-06-01,100,Actual
Rwanda,2024-07-01,110,Actual
Rwanda,2024-08-01,90,Actual
Rwanda,2024-09-01,95,Actual
Rwanda,2024-10-01,115,Actual
Rwanda,2024-11-01,75,Actual
Rwanda,2024-12-01,100,Actual
Rwanda,2025-01-01,96,Forecast
Rwanda,2025-02-01,100,Forecast
Rwanda,2025-03-01,101,Forecast
Rwanda,2025-04-01,104,Forecast
Rwanda,2025-05-01,101,Forecast
Rwanda,2025-06-01,98,Forecast
Rwanda,2025-07-01,103,Forecast
Rwanda,2025-08-01,97,Forecast
Rwanda,2025-09-01,112,Forecast
Rwanda,2025-10-01,106,Forecast
Rwanda,2025-11-01,89,Forecast
Rwanda,2025-12-01,103,Forecast
Rwanda,2026-01-01,103,Forecast
Rwanda,2026-02-01,103,Forecast
Rwanda,2026-03-01,106,Forecast
Rwanda,2026-04-01,106,Forecast
Rwanda,2026-05-01,102,Forecast
Rwanda,2026-06-01,104,Forecast
Rwanda,2026-07-01,106,Forecast
Rwanda,2026-08-01,103,Forecast
Rwanda,2026-09-01,119,Forecast
Rwanda,2026-10-01,106,Forecast
Rwanda,2026-11-01,91,Forecast
Rwanda,2026-12-01,106,Forecast
San Marino,2022-01-01,0,Actual
San Marino,2022-02-01,0,Actual
San Marino,2022-03-01,0,Actual
San Marino,2022-04-01,0,Actual
San Marino,2022-05-01,0,Actual
San Marino,2022-06-01,0,Actual
San Marino,2022-07-01,0,Actual
San Marino,2022-08-01,0,Actual
San Marino,2022-09-01,0,Actual
San Marino,2022-10-01,0,Actual
San Marino,2022-11-01,0,Actual
San Marino,2022-12-01,0,Actual
San Marino,2023-01-01,0,Actual
San Marino,2023-02-01,0,Actual
San Marino,2023-03-01,0,Actual
San Marino,2023-04-01,0,Actual
San Marino,2023-05-01,0,Actual
San Marino,2023-06-01,0,Actual
San Marino,2023-07-01,0,Actual
San Marino,2023-08-01,0,Actual
San Marino,2023-09-01,0,Actual
San Marino,2023-10-01,0,Actual
San Marino,2023-11-01,0,Actual
San Marino,2023-12-01,0,Actual
San Marino,2024-01-01,0,Actual
San Marino,2024-02-01,0,Actual
San Marino,2024-03-01,0,Actual
San Marino,2024-04-01,0,Actual
San Marino,2024-05-01,0,Actual
San Marino,2024-06-01,0,Actual
San Marino,2024-07-01,0,Actual
San Marino,2024-08-01,0,Actual
San Marino,2024-09-01,0,Actual
San Marino,2024-10-01,0,Actual
San Marino,2024-11-01,0,Actual
San Marino,2024-12-01,0,Actual
San Marino,2025-01-01,0,Forecast
San Marino,2025-02-01,0,Forecast
San Marino,2025-03-01,0,Forecast
San Marino,2025-04-01,0,Forecast
San Marino,2025-05-01,0,Forecast
San Marino,2025-06-01,0,Forecast
San Marino,2025-07-01,0,Forecast
San Marino,2025-08-01,0,Forecast
San Marino,2025-09-01,0,Forecast
San Marino,2025-10-01,0,Forecast
San Marino,2025-11-01,0,Forecast
San Marino,2025-12-01,0,Forecast
San Marino,2026-01-01,0,Forecast
San Marino,2026-02-01,0,Forecast
San Marino,2026-03-01,0,Forecast
San Marino,2026-04-01,0,Forecast
San Marino,2026-05-01,0,Forecast
San Marino,2026-06-01,0,Forecast
San Marino,2026-07-01,0,Forecast
San Marino,2026-08-01,0,Forecast
San Marino,2026-09-01,0,Forecast
San Marino,2026-10-01,0,Forecast
San Marino,2026-11-01,0,Forecast
San Marino,2026-12-01,0,Forecast
Sao Tome and Principe,2022-01-01,0,Actual
Sao Tome and Principe,2022-02-01,0,Actual
Sao Tome and Principe,2022-03-01,0,Actual
Sao Tome and Principe,2022-04-01,0,Actual
Sao Tome and Principe,2022-05-01,0,Actual
Sao Tome and Principe,2022-06-01,0,Actual
Sao Tome and Principe,2022-07-01,0,Actual
Sao Tome and Principe,2022-08-01,0,Actual
Sao Tome and Principe,2022-09-01,0,Actual
Sao Tome and Principe,2022-10-01,0,Actual
Sao Tome and Principe,2022-11-01,0,Actual
Sao Tome and Principe,2022-12-01,0,Actual
Sao Tome and Principe,2023-01-01,0,Actual
Sao Tome and Principe,2023-02-01,0,Actual
Sao Tome and Principe,2023-03-01,0,Actual
Sao Tome and Principe,2023-04-01,0,Actual
Sao Tome and Principe,2023-05-01,0,Actual
Sao Tome and Principe,2023-06-01,0,Actual
Sao Tome and Principe,2023-07-01,0,Actual
Sao Tome and Principe,2023-08-01,0,Actual
Sao Tome and Principe,2023-09-01,0,Actual
Sao Tome and Principe,2023-10-01,0,Actual
Sao Tome and Principe,2023-11-01,0,Actual
Sao Tome and Principe,2023-12-01,0,Actual
Sao Tome and Principe,2024-01-01,0,Actual
Sao Tome and Principe,2024-02-01,0,Actual
Sao Tome and Principe,2024-03-01,0,Actual
Sao Tome and Principe,2024-04-01,0,Actual
Sao Tome and Principe,2024-05-01,0,Actual
Sao Tome and Principe,2024-06-01,0,Actual
Sao Tome and Principe,2024-07-01,0,Actual
Sao Tome and Principe,2024-08-01,0,Actual
Sao Tome and Principe,2024-09-01,0,Actual
Sao Tome and Principe,2024-10-01,0,Actual
Sao Tome and Principe,2024-11-01,0,Actual
Sao Tome and Principe,2024-12-01,0,Actual
Sao Tome and Principe,2025-01-01,0,Forecast
Sao Tome and Principe,2025-02-01,0,Forecast
Sao Tome and Principe,2025-03-01,0,Forecast
Sao Tome and Principe,2025-04-01,0,Forecast
Sao Tome and Principe,2025-05-01,0,Forecast
Sao Tome and Principe,2025-06-01,0,Forecast
Sao Tome and Principe,2025-07-01,0,Forecast
Sao Tome and Principe,2025-08-01,0,Forecast
Sao Tome and Principe,2025-09-01,0,Forecast
Sao Tome and Principe,2025-10-01,0,Forecast
Sao Tome and Principe,2025-11-01,0,Forecast
Sao Tome and Principe,2025-12-01,0,Forecast
Sao Tome and Principe,2026-01-01,0,Forecast
Sao Tome and Principe,2026-02-01,0,Forecast
Sao Tome and Principe,2026-03-01,0,Forecast
Sao Tome and Principe,2026-04-01,0,Forecast
Sao Tome and Principe,2026-05-01,0,Forecast
Sao Tome and Principe,2026-06-01,0,Forecast
Sao Tome and Principe,2026-07-01,0,Forecast
Sao Tome and Principe,2026-08-01,0,Forecast
Sao Tome and Principe,2026-09-01,0,Forecast
Sao Tome and Principe,2026-10-01,0,Forecast
Sao Tome and Principe,2026-11-01,0,Forecast
Sao Tome and Principe,2026-12-01,0,Forecast
Saudi Arabia,2022-01-01,30,Actual
Saudi Arabia,2022-02-01,30,Actual
Saudi Arabia,2022-03-01,45,Actual
Saudi Arabia,2022-04-01,30,Actual
Saudi Arabia,2022-05-01,20,Actual
Saudi Arabia,2022-06-01,25,Actual
Saudi Arabia,2022-07-01,40,Actual
Saudi Arabia,2022-08-01,25,Actual
Saudi Arabia,2022-09-01,20,Actual
Saudi Arabia,2022-10-01,25,Actual
Saudi Arabia,2022-11-01,0,Actual
Saudi Arabia,2022-12-01,0,Actual
Saudi Arabia,2023-01-01,40,Actual
Saudi Arabia,2023-02-01,30,Actual
Saudi Arabia,2023-03-01,10,Actual
Saudi Arabia,2023-04-01,25,Actual
Saudi Arabia,2023-05-01,20,Actual
Saudi Arabia,2023-06-01,25,Actual
Saudi Arabia,2023-07-01,10,Actual
Saudi Arabia,2023-08-01,15,Actual
Saudi Arabia,2023-09-01,15,Actual
Saudi Arabia,2023-10-01,20,Actual
Saudi Arabia,2023-11-01,10,Actual
Saudi Arabia,2023-12-01,15,Actual
Saudi Arabia,2024-01-01,25,Actual
Saudi Arabia,2024-02-01,25,Actual
Saudi Arabia,2024-03-01,10,Actual
Saudi Arabia,2024-04-01,20,Actual
Saudi Arabia,2024-05-01,15,Actual
Saudi Arabia,2024-06-01,35,Actual
Saudi Arabia,2024-07-01,30,Actual
Saudi Arabia,2024-08-01,20,Actual
Saudi Arabia,2024-09-01,10,Actual
Saudi Arabia,2024-10-01,15,Actual
Saudi Arabia,2024-11-01,15,Actual
Saudi Arabia,2024-12-01,10,Actual
Saudi Arabia,2025-01-01,24,Forecast
Saudi Arabia,2025-02-01,24,Forecast
Saudi Arabia,2025-03-01,20,Forecast
Saudi Arabia,2025-04-01,22,Forecast
Saudi Arabia,2025-05-01,18,Forecast
Saudi Arabia,2025-06-01,24,Forecast
Saudi Arabia,2025-07-01,24,Forecast
Saudi Arabia,2025-08-01,20,Forecast
Saudi Arabia,2025-09-01,17,Forecast
Saudi Arabia,2025-10-01,20,Forecast
Saudi Arabia,2025-11-01,15,Forecast
Saudi Arabia,2025-12-01,14,Forecast
Saudi Arabia,2026-01-01,25,Forecast
Saudi Arabia,2026-02-01,24,Forecast
Saudi Arabia,2026-03-01,21,Forecast
Saudi Arabia,2026-04-01,22,Forecast
Saudi Arabia,2026-05-01,19,Forecast
Saudi Arabia,2026-06-01,24,Forecast
Saudi Arabia,2026-07-01,23,Forecast
Saudi Arabia,2026-08-01,20,Forecast
Saudi Arabia,2026-09-01,18,Forecast
Saudi Arabia,2026-10-01,21,Forecast
Saudi Arabia,2026-11-01,15,Forecast
Saudi Arabia,2026-12-01,15,Forecast
Senegal,2022-01-01,45,Actual
Senegal,2022-02-01,60,Actual
Senegal,2022-03-01,90,Actual
Senegal,2022-04-01,80,Actual
Senegal,2022-05-01,80,Actual
Senegal,2022-06-01,110,Actual
Senegal,2022-07-01,105,Actual
Senegal,2022-08-01,70,Actual
Senegal,2022-09-01,100,Actual
Senegal,2022-10-01,70,Actual
Senegal,2022-11-01,80,Actual
Senegal,2022-12-01,115,Actual
Senegal,2023-01-01,65,Actual
Senegal,2023-02-01,85,Actual
Senegal,2023-03-01,90,Actual
Senegal,2023-04-01,85,Actual
Senegal,2023-05-01,60,Actual
Senegal,2023-06-01,75,Actual
Senegal,2023-07-01,110,Actual
Senegal,2023-08-01,70,Actual
Senegal,2023-09-01,105,Actual
Senegal,2023-10-01,70,Actual
Senegal,2023-11-01,65,Actual
Senegal,2023-12-01,55,Actual
Senegal,2024-01-01,50,Actual
Senegal,2024-02-01,80,Actual
Senegal,2024-03-01,80,Actual
Senegal,2024-04-01,85,Actual
Senegal,2024-05-01,110,Actual
Senegal,2024-06-01,115,Actual
Senegal,2024-07-01,155,Actual
Senegal,2024-08-01,105,Actual
Senegal,2024-09-01,85,Actual
Senegal,2024-10-01,60,Actual
Senegal,2024-11-01,65,Actual
Senegal,2024-12-01,75,Actual
Senegal,2025-01-01,70,Forecast
Senegal,2025-02-01,78,Forecast
Senegal,2025-03-01,84,Forecast
Senegal,2025-04-01,83,Forecast
Senegal,2025-05-01,88,Forecast
Senegal,2025-06-01,96,Forecast
Senegal,2025-07-01,113,Forecast
Senegal,2025-08-01,86,Forecast
Senegal,2025-09-01,89,Forecast
Senegal,2025-10-01,72,Forecast
Senegal,2025-11-01,75,Forecast
Senegal,2025-12-01,83,Forecast
Senegal,2026-01-01,71,Forecast
Senegal,2026-02-01,80,Forecast
Senegal,2026-03-01,87,Forecast
Senegal,2026-04-01,86,Forecast
Senegal,2026-05-01,86,Forecast
Senegal,2026-06-01,95,Forecast
Senegal,2026-07-01,109,Forecast
Senegal,2026-08-01,85,Forecast
Senegal,2026-09-01,93,Forecast
Senegal,2026-10-01,76,Forecast
Senegal,2026-11-01,78,Forecast
Senegal,2026-12-01,83,Forecast
"Serbia, Republic of",2022-01-01,35,Actual
"Serbia, Republic of",2022-02-01,35,Actual
"Serbia, Republic of",2022-03-01,35,Actual
"Serbia, Republic of",2022-04-01,30,Actual
"Serbia, Republic of",2022-05-01,40,Actual
"Serbia, Republic of",2022-06-01,30,Actual
"Serbia, Republic of",2022-07-01,50,Actual
"Serbia, Republic of",2022-08-01,25,Actual
"Serbia, Republic of",2022-09-01,35,Actual
"Serbia, Republic of",2022-10-01,25,Actual
"Serbia, Republic of",2022-11-01,10,Actual
"Serbia, Republic of",2022-12-01,5,Actual
"Serbia, Republic of",2023-01-01,45,Actual
"Serbia, Republic of",2023-02-01,55,Actual
"Serbia, Republic of",2023-03-01,20,Actual
"Serbia, Republic of",2023-04-01,20,Actual
"Serbia, Republic of",2023-05-01,30,Actual
"Serbia, Republic of",2023-06-01,20,Actual
"Serbia, Republic of",2023-07-01,10,Actual
"Serbia, Republic of",2023-08-01,15,Actual
"Serbia, Republic of",2023-09-01,10,Actual
"Serbia, Republic of",2023-10-01,10,Actual
"Serbia, Republic of",2023-11-01,15,Actual
"Serbia, Republic of",2023-12-01,30,Actual
"Serbia, Republic of",2024-01-01,25,Actual
"Serbia, Republic of",2024-02-01,15,Actual
"Serbia, Republic of",2024-03-01,10,Actual
"Serbia, Republic of",2024-04-01,25,Actual
"Serbia, Republic of",2024-05-01,15,Actual
"Serbia, Republic of",2024-06-01,25,Actual
"Serbia, Republic of",2024-07-01,25,Actual
"Serbia, Republic of",2024-08-01,30,Actual
"Serbia, Republic of",2024-09-01,10,Actual
"Serbia, Republic of",2024-10-01,10,Actual
"Serbia, Republic of",2024-11-01,20,Actual
"Serbia, Republic of",2024-12-01,15,Actual
"Serbia, Republic of",2025-01-01,19,Forecast
"Serbia, Republic of",2025-02-01,22,Forecast
"Serbia, Republic of",2025-03-01,13,Forecast
"Serbia, Republic of",2025-04-01,15,Forecast
"Serbia, Republic of",2025-05-01,16,Forecast
"Serbia, Republic of",2025-06-01,15,Forecast
"Serbia, Republic of",2025-07-01,17,Forecast
"Serbia, Republic of",2025-08-01,15,Forecast
"Serbia, Republic of",2025-09-01,11,Forecast
"Serbia, Republic of",2025-10-01,10,Forecast
"Serbia, Republic of",2025-11-01,10,Forecast
"Serbia, Republic of",2025-12-01,10,Forecast
"Serbia, Republic of",2026-01-01,17,Forecast
"Serbia, Republic of",2026-02-01,19,Forecast
"Serbia, Republic of",2026-03-01,11,Forecast
"Serbia, Republic of",2026-04-01,12,Forecast
"Serbia, Republic of",2026-05-01,15,Forecast
"Serbia, Republic of",2026-06-01,12,Forecast
"Serbia, Republic of",2026-07-01,14,Forecast
"Serbia, Republic of",2026-08-01,11,Forecast
"Serbia, Republic of",2026-09-01,9,Forecast
"Serbia, Republic of",2026-10-01,8,Forecast
"Serbia, Republic of",2026-11-01,7,Forecast
"Serbia, Republic of",2026-12-01,8,Forecast
Seychelles,2022-01-01,0,Actual
Seychelles,2022-02-01,0,Actual
Seychelles,2022-03-01,0,Actual
Seychelles,2022-04-01,0,Actual
Seychelles,2022-05-01,0,Actual
Seychelles,2022-06-01,0,Actual
Seychelles,2022-07-01,0,Actual
Seychelles,2022-08-01,0,Actual
Seychelles,2022-09-01,0,Actual
Seychelles,2022-10-01,0,Actual
Seychelles,2022-11-01,0,Actual
Seychelles,2022-12-01,0,Actual
Seychelles,2023-01-01,0,Actual
Seychelles,2023-02-01,0,Actual
Seychelles,2023-03-01,0,Actual
Seychelles,2023-04-01,0,Actual
Seychelles,2023-05-01,0,Actual
Seychelles,2023-06-01,0,Actual
Seychelles,2023-07-01,0,Actual
Seychelles,2023-08-01,0,Actual
Seychelles,2023-09-01,0,Actual
Seychelles,2023-10-01,0,Actual
Seychelles,2023-11-01,0,Actual
Seychelles,2023-12-01,0,Actual
Seychelles,2024-01-01,0,Actual
Seychelles,2024-02-01,0,Actual
Seychelles,2024-03-01,0,Actual
Seychelles,2024-04-01,0,Actual
Seychelles,2024-05-01,0,Actual
Seychelles,2024-06-01,0,Actual
Seychelles,2024-07-01,0,Actual
Seychelles,2024-08-01,0,Actual
Seychelles,2024-09-01,0,Actual
Seychelles,2024-10-01,0,Actual
Seychelles,2024-11-01,0,Actual
Seychelles,2024-12-01,0,Actual
Seychelles,2025-01-01,0,Forecast
Seychelles,2025-02-01,0,Forecast
Seychelles,2025-03-01,0,Forecast
Seychelles,2025-04-01,0,Forecast
Seychelles,2025-05-01,0,Forecast
Seychelles,2025-06-01,0,Forecast
Seychelles,2025-07-01,0,Forecast
Seychelles,2025-08-01,0,Forecast
Seychelles,2025-09-01,0,Forecast
Seychelles,2025-10-01,0,Forecast
Seychelles,2025-11-01,0,Forecast
Seychelles,2025-12-01,0,Forecast
Seychelles,2026-01-01,0,Forecast
Seychelles,2026-02-01,0,Forecast
Seychelles,2026-03-01,0,Forecast
Seychelles,2026-04-01,0,Forecast
Seychelles,2026-05-01,0,Forecast
Seychelles,2026-06-01,0,Forecast
Seychelles,2026-07-01,0,Forecast
Seychelles,2026-08-01,0,Forecast
Seychelles,2026-09-01,0,Forecast
Seychelles,2026-10-01,0,Forecast
Seychelles,2026-11-01,0,Forecast
Seychelles,2026-12-01,0,Forecast
Sierra Leone,2022-01-01,0,Actual
Sierra Leone,2022-02-01,0,Actual
Sierra Leone,2022-03-01,10,Actual
Sierra Leone,2022-04-01,0,Actual
Sierra Leone,2022-05-01,0,Actual
Sierra Leone,2022-06-01,0,Actual
Sierra Leone,2022-07-01,5,Actual
Sierra Leone,2022-08-01,5,Actual
Sierra Leone,2022-09-01,10,Actual
Sierra Leone,2022-10-01,0,Actual
Sierra Leone,2022-11-01,5,Actual
Sierra Leone,2022-12-01,5,Actual
Sierra Leone,2023-01-01,0,Actual
Sierra Leone,2023-02-01,10,Actual
Sierra Leone,2023-03-01,10,Actual
Sierra Leone,2023-04-01,0,Actual
Sierra Leone,2023-05-01,20,Actual
Sierra Leone,2023-06-01,5,Actual
Sierra Leone,2023-07-01,10,Actual
Sierra Leone,2023-08-01,10,Actual
Sierra Leone,2023-09-01,15,Actual
Sierra Leone,2023-10-01,0,Actual
Sierra Leone,2023-11-01,10,Actual
Sierra Leone,2023-12-01,5,Actual
Sierra Leone,2024-01-01,5,Actual
Sierra Leone,2024-02-01,10,Actual
Sierra Leone,2024-03-01,5,Actual
Sierra Leone,2024-04-01,10,Actual
Sierra Leone,2024-05-01,10,Actual
Sierra Leone,2024-06-01,10,Actual
Sierra Leone,2024-07-01,5,Actual
Sierra Leone,2024-08-01,10,Actual
Sierra Leone,2024-09-01,10,Actual
Sierra Leone,2024-10-01,10,Actual
Sierra Leone,2024-11-01,5,Actual
Sierra Leone,2024-12-01,10,Actual
Sierra Leone,2025-01-01,8,Forecast
Sierra Leone,2025-02-01,10,Forecast
Sierra Leone,2025-03-01,11,Forecast
Sierra Leone,2025-04-01,9,Forecast
Sierra Leone,2025-05-01,11,Forecast
Sierra Leone,2025-06-01,10,Forecast
Sierra Leone,2025-07-01,10,Forecast
Sierra Leone,2025-08-01,11,Forecast
Sierra Leone,2025-09-01,12,Forecast
Sierra Leone,2025-10-01,9,Forecast
Sierra Leone,2025-11-01,10,Forecast
Sierra Leone,2025-12-01,10,Forecast
Sierra Leone,2026-01-01,9,Forecast
Sierra Leone,2026-02-01,11,Forecast
Sierra Leone,2026-03-01,12,Forecast
Sierra Leone,2026-04-01,9,Forecast
Sierra Leone,2026-05-01,13,Forecast
Sierra Leone,2026-06-01,10,Forecast
Sierra Leone,2026-07-01,11,Forecast
Sierra Leone,2026-08-01,12,Forecast
Sierra Leone,2026-09-01,14,Forecast
Sierra Leone,2026-10-01,9,Forecast
Sierra Leone,2026-11-01,11,Forecast
Sierra Leone,2026-12-01,11,Forecast
Singapore,2022-01-01,25,Actual
Singapore,2022-02-01,30,Actual
Singapore,2022-03-01,25,Actual
Singapore,2022-04-01,40,Actual
Singapore,2022-05-01,25,Actual
Singapore,2022-06-01,35,Actual
Singapore,2022-07-01,20,Actual
Singapore,2022-08-01,30,Actual
Singapore,2022-09-01,10,Actual
Singapore,2022-10-01,25,Actual
Singapore,2022-11-01,10,Actual
Singapore,2022-12-01,25,Actual
Singapore,2023-01-01,35,Actual
Singapore,2023-02-01,40,Actual
Singapore,2023-03-01,30,Actual
Singapore,2023-04-01,10,Actual
Singapore,2023-05-01,30,Actual
Singapore,2023-06-01,15,Actual
Singapore,2023-07-01,10,Actual
Singapore,2023-08-01,15,Actual
Singapore,2023-09-01,20,Actual
Singapore,2023-10-01,20,Actual
Singapore,2023-11-01,25,Actual
Singapore,2023-12-01,25,Actual
Singapore,2024-01-01,10,Actual
Singapore,2024-02-01,35,Actual
Singapore,2024-03-01,25,Actual
Singapore,2024-04-01,20,Actual
Singapore,2024-05-01,30,Actual
Singapore,2024-06-01,15,Actual
Singapore,2024-07-01,15,Actual
Singapore,2024-08-01,20,Actual
Singapore,2024-09-01,20,Actual
Singapore,2024-10-01,15,Actual
Singapore,2024-11-01,20,Actual
Singapore,2024-12-01,5,Actual
Singapore,2025-01-01,24,Forecast
Singapore,2025-02-01,25,Forecast
Singapore,2025-03-01,22,Forecast
Singapore,2025-04-01,21,Forecast
Singapore,2025-05-01,23,Forecast
Singapore,2025-06-01,19,Forecast
Singapore,2025-07-01,16,Forecast
Singapore,2025-08-01,20,Forecast
Singapore,2025-09-01,17,Forecast
Singapore,2025-10-01,18,Forecast
Singapore,2025-11-01,18,Forecast
Singapore,2025-12-01,17,Forecast
Singapore,2026-01-01,21,Forecast
Singapore,2026-02-01,24,Forecast
Singapore,2026-03-01,21,Forecast
Singapore,2026-04-01,19,Forecast
Singapore,2026-05-01,21,Forecast
Singapore,2026-06-01,18,Forecast
Singapore,2026-07-01,15,Forecast
Singapore,2026-08-01,18,Forecast
Singapore,2026-09-01,16,Forecast
Singapore,2026-10-01,17,Forecast
Singapore,2026-11-01,16,Forecast
Singapore,2026-12-01,17,Forecast
Sint-Maarten,2022-01-01,0,Actual
Sint-Maarten,2022-02-01,0,Actual
Sint-Maarten,2022-03-01,0,Actual
Sint-Maarten,2022-04-01,0,Actual
Sint-Maarten,2022-05-01,0,Actual
Sint-Maarten,2022-06-01,0,Actual
Sint-Maarten,2022-07-01,0,Actual
Sint-Maarten,2022-08-01,0,Actual
Sint-Maarten,2022-09-01,0,Actual
Sint-Maarten,2022-10-01,0,Actual
Sint-Maarten,2022-11-01,0,Actual
Sint-Maarten,2022-12-01,0,Actual
Sint-Maarten,2023-01-01,0,Actual
Sint-Maarten,2023-02-01,0,Actual
Sint-Maarten,2023-03-01,0,Actual
Sint-Maarten,2023-04-01,0,Actual
Sint-Maarten,2023-05-01,0,Actual
Sint-Maarten,2023-06-01,0,Actual
Sint-Maarten,2023-07-01,0,Actual
Sint-Maarten,2023-08-01,0,Actual
Sint-Maarten,2023-09-01,0,Actual
Sint-Maarten,2023-10-01,0,Actual
Sint-Maarten,2023-11-01,0,Actual
Sint-Maarten,2023-12-01,0,Actual
Sint-Maarten,2024-01-01,0,Actual
Sint-Maarten,2024-02-01,0,Actual
Sint-Maarten,2024-03-01,0,Actual
Sint-Maarten,2024-04-01,0,Actual
Sint-Maarten,2024-05-01,0,Actual
Sint-Maarten,2024-06-01,0,Actual
Sint-Maarten,2024-07-01,0,Actual
Sint-Maarten,2024-08-01,0,Actual
Sint-Maarten,2024-09-01,0,Actual
Sint-Maarten,2024-10-01,0,Actual
Sint-Maarten,2024-11-01,0,Actual
Sint-Maarten,2024-12-01,0,Actual
Sint-Maarten,2025-01-01,0,Forecast
